uid,predict
21239f805e9bd84c4b2cba56bf977e07,0.4151385
212b4592f67fc71eaaa00114efc57c50,0.439197
212b47aaac2eb3deb5c21aa6aa8e9274,0.3873355
212c47a3c22b77acd5ce70e40c3bd501,0.3760125
21425cf455aaa98a6749f6e8a05580f5,0.3716255
21465ab77101544390ecc0d1bad07910,0.3706545
2148d51c50edf100e82d43b8691a67c2,0.3975565
214a31553c8bd73ace5019e6fd0b87c2,0.317374
214c216e5a5834ef265cf3ce844ec0d2,0.2288855
214d2c6a09f413dbef1e8ced6de29711,0.6979605
21504bcfc112164690a293b7a6835e2e,0.45597
2152413541752815b99193c0b244e9e6,0.3610445
2160744578ac716f12e4c94820e04b51,0.4910185
2160a31a68e55b1c899342947eba7c0f,0.311791
21639524cd7295e31e2fce2e54a88150,0.2792745
2163a679aeb606f08e3dfa20ea576c7f,0.3980465
216d9654d274272703094f4982a9610e,0.4068935
217a6b0d6d948f7cf1d028419425bd76,0.482633
217f2d5e944f408bd6945e9cf65cee48,0.412364
217fdbd5e157e7b6826daefdcff11b3e,0.4543365
21826d33f135d771828bf89010fd6bd6,0.1850045
218c81b8889dc06fa8a7202417810254,0.4748205
2192ddd31a0926ddc0da3257a6695e52,0.1729295
21949527c9ea425ec9143e5f7b5af49d,0.31709
21a4371e8feaa60bb8698053d60e0a46,0.215686
21b56af740159fc56e1dc42d83dcbbdd,0.3732085
21bb9f3edefe7b984952f2a24be0e46a,0.7174155
21bef41555dbe4ac6dfcf711899d4f31,0.360244
21bf5ed0396534e4e35147850d388f69,0.471953
21c02d1662f3549609caf904bd2754b6,0.410414
21c0fdd12bcf1d018ac764e0296407cb,0.415389
21d66dce3a0a09a6647f633772bc9619,0.3270405
21e25d098b85b960ff7526e00ddbb631,0.4136565
21e875366f2985c0e6bfaa2d14838528,0.4131035
21e9d6db2e876bdcc5e215f8610f66c9,0.404675
21f44a6a508b49afc52ac049e327bf09,0.4266375
21f651d002f124763cfc0c21a7300941,0.220921
21f7e50908b718a988eade326240293b,0.3520545
22016adcee20f2f854c48fe4f115fe4a,0.40669
2201c29cc8cb0e6c9cddcbdcb2a5101b,0.3578335
220708c5e8fc27796e32371eaab090dc,0.327468
220ca906bb4ed4eaab1181adb7cbdbd2,0.383861
2223655f4d85c3725a273e021db52e0f,0.3898895
2227efff5cb06166b972e8e25f79c729,0.392727
222f99269fd95e17e87a40e0529ba8e4,0.5623495
223be0897f5c964854192015a2477468,0.415282
224455bf594db1996266980c6511e249,0.2846305
2261b32af668dac1d4504ef72e432e39,0.3478705
2266e1ab36c7b8c5f5c7198c3db97863,0.3173955
226a41e82f375c505cbbf759df57da48,0.408083
226eeda44e52728ca595dd2b3973ea59,0.404874
227d6d762adc8c19f8d17a7c1ac2618b,0.6408005
2282b2da79e9c3db8ebc521bfbba1d40,0.425692
2287ca9aecde43cde128e5ceb14456f0,0.4118495
228c1f20652133c7fd0a8bfdc5566537,0.383213
22941f291357c898059c87596b24f929,0.8369935
22969aa9cd1585be90ae4328b313a1f0,0.1965305
229f5f2455ed8caa52e128677368ecf6,0.554817
22a13074895da57aee2d7f802c7a6c01,0.3978585
22a61e3c79da35ffbeba9ed5f6b470d0,0.392727
22a63627427ebce28a12009d43328585,0.380407
22a97a15753e9b6a20c7b7dc26ab9e33,0.4767535
22d471fd75455e6039814c7f179136eb,0.416163
22d560eddc1ec8b544031272f3cefa3b,0.3215635
22deafe1ecfed00b095edb5ae67f37f3,0.235592
22f09611a653368b87dbf3a8900c7e26,0.343888
22f45953b9fa1769661af9eb17d5e7e6,0.3602705
23006aef7db0d96e31e063ed9cad389e,0.36613
2303c2964af137e729f2a0cdf0efa9d8,0.282432
231338b4c0886579e44ae5af6ed61c72,0.40856
2318d45cc31bbce322154f8585fd8000,0.186608
231da97ed6909bd47ac6e4564b93eae5,0.207164
232117c5c0e988899ed6f9ed6d731f30,0.391266
23234c42abb524fc9adfd20279fd8e62,0.6028975
23250242c30adafe92de5121926b592e,0.48479
23261f9f01fa5fd993a772b1a6486fbf,0.392727
232a9622645981dfcb963e67733b0c30,0.229992
232c5a7642fd75895cdfb71fa9fcbe0f,0.174688
233b64eec9adf94ed67e7a0f08f92792,0.42531
2363d385c00fdb9613ca422a60a1f84c,0.304225
236636b0f4cb7ed883f8170a76d644da,0.3600435
2374f64cf6aa59b39be212deb733076d,0.36351
237f64e9187f9e979e3aa593cd1b2aba,0.3757475
23823aa707947316f6aafc41502f71dd,0.702132
238d3e08cedcefd51e72b10eaa2c0c93,0.3551735
23936021d554f2c8318a5b89d061bfd5,0.35912
239920d5d1835870a6dbd02e8dd04246,0.3993115
239d51ca3c4a11d112ee6ebf188040a0,0.284765
23ab66c9877a090e452b9a3c47b1a065,0.2728585
23abb473aa042cd6a1015dee8ce641f1,0.360828
23aed409cb8ad211e2ae3f7729fb6206,0.387266
23b2c39adc8ff5ac9b947ce4899c2ce6,0.374223
23b34b42b1ca96ff13b75239b3545cc5,0.659202
23be585fcad4d62e4f84d157b05f2564,0.372524
23bf18ec634854fc6a2c315e96442a68,0.4722745
23cfe611ec9c93358ea09377f1e70ad5,0.2267435
23e073f9fc2ee3dc0d06a010f87180ff,0.5688855
240085a3de69dd2b52f5f925b1cf7706,0.33613
240b4e56c55934d96376edb65a246a8f,0.4095705
240cd45eacb62e1db284e4bf5d6606ab,0.201568
2410da6a724789f0b931558fad63df40,0.42206
2412391d8f194ca7eedbe78bfea86531,0.409059
2415ce974fa96aa9525741b5937cbf0d,0.363817
2418491ba732d0f5f7a67fe53895dccf,0.597161
241a2183fc0c5e08b577e69e16a6ffb7,0.4181365
241b6982aa4011ec8d84fdbbea0c4c5f,0.4087655
241cfa5571e4537941c45e6af5ab21b8,0.135852
24247e7ef58fe4b93282b69125ec9db0,0.411763
242fb7d028251f07e3e5004f95876fd8,0.4063585
2437d837c506e256e55074f6ecc58260,0.4730655
2440237f06d6cb38a3e7b1d83923a5c4,0.3961265
244bb0a765f158100519a2c5431d7802,0.470572
245082c5a4eb521d2d5b98a154ba2a20,0.2904295
2463b8ee48a68c5bf08b110a199484db,0.2454305
2466548aba0222ac0d83d70fb4357162,0.3257615
24708e52ce678998053ef29c99c2b62f,0.1980305
2471fa3fbdb0af06af23d368463496a3,0.409059
247b35bb8729f9a06b445f44b2f3b683,0.3790535
249304829dcadb869ea88ba0d7869d26,0.321172
249554f3893f491eff95741df1df4ef3,0.363433
24966fe9c2a878963f175197de719bb3,0.41243
24a486e76b7b4dcb114b693c5376d92d,0.3634945
24ab95ed901446d955bb0c5d9686cc80,0.38891
24bd92c0d714528bd5ad146a0a1cbc26,0.380783
24ca890f8b00a0e3ee119283e6d7bc45,0.398585
24cbef3009f84c56907561a9d3154e3a,0.3723615
24cf5913983a7d587133358af9d1f2ab,0.3988425
24cfe0264ad1150a739cab76526573f4,0.1514015
24e41f30bd19fab05484e85ffca61291,0.3679795
24e52bb46ac2611012460f1850de1187,0.379498
24f239f1a345e44bfe870266adbd0be2,0.767523
24f5b5b14835ee65484da9aa0845d5f4,0.340834
24f5dbdb06be81fdfa6f9bd2b2b6d301,0.3636535
2506c429ec9eb78f62ac81a55f6bb5be,0.4286145
250db306adf370bc636c26a5ca051fc9,0.4065315
250f79767329dbbf2b53653299bf8da6,0.570466
2510646f71598f40605931a105afb9f2,0.433703
2512e0705a10cad6ec845abfc086aade,0.214856
2518562b623b5aac2eccd6b587db8fef,0.4246515
2520b6fa6ffd82ab25fbc25b014e22c8,0.2522055
252718495bc6a44277180d829ef053e0,0.470643
2528985a3b2f7c9f98ff15d349559c73,0.4406935
252aa599f6efa3cd1de2678721aad514,0.6252265
252ca3d6a42a338bcdb92cfedf1e320b,0.4803865
253459a766cdc03873246785fba152dd,0.6731235
25357f1a319307881b8979beff22efd1,0.4158215
254035c4d42ace1de6b83a33baa837db,0.327468
2563da2e9c9173c9101967d4040ba8b7,0.392727
256a27d4ed1cdd2c6e743c85da28caf0,0.711861
256edc627bf27d82c13974015d1e14d7,0.4790445
256f3e129c34f6ebf78cf97c0c266e91,0.2864985
25745199b1dc81dbcb0a97ebe539d072,0.303833
257ce4ff4eabfc9101f1973ac8ca7ed2,0.4589045
25893b21773e039b23e528535c9bcf68,0.241634
258bc7ed4ef744459980afaf46758aff,0.392727
258e3c708512537fa548ee254cb7181c,0.344325
2590319afc92d328f6253c511a4353c5,0.3851705
25a551438ffd784cb3ec23d321fb6803,0.385109
25b1a95b9b238b97a2943efcc87bd512,0.2989465
25b3348f187fb0c9a89e2edadbb2750f,0.403573
25b62782087075ebd5bf6d5a29b88f8e,0.4766125
25c1d9756fcac8721a5717cb30bd60c6,0.4124585
25c673ae62ce64af14f4fce7a254886a,0.284304
25d74c170a28a1ce3288c30d9839def0,0.2568725
25d7b92856f9123c5dfdad911ebb0ca7,0.5003965
25e0b0fed3580bde7bf9a02c061734bc,0.1673765
25e1ce11ddec2c6311f103ce7e4a8afa,0.1548055
25e355d721513c908826e6a825befc53,0.4471045
25e818a9392a74a5195879264e614b91,0.244738
25e81c5bc1e2e3d88836863ab689abd1,0.674423
25ed32b83296d05b901f5ca665be4b0d,0.419159
25ed99202e0f8da3216cb628e5829967,0.4924955
25f0af35d6e0a7160df030494ac9ea81,0.2290275
25f2df60592cadc330ba2c050f52f46b,0.64197
25f3318ed8694f7e2da170754c028528,0.357261
25f5fd7ed20ebdf4ef1399572232d0d7,0.327468
25ff2e618a151c7822023f798f279e3e,0.170721
26062a4019982979e73514e5a75316e6,0.383879
260bc2d8e2621f1217af14d91da9aefb,0.421831
26122c3a6f08a1f7770dcd9a57a242e4,0.327468
261c844a45c6f31fdec47d6474a7e828,0.144959
261f979b0c368da91bc409c26773682f,0.3888815
262290b70d0b4f22e39526ed836ec3c9,0.417812
263eb45cca0ddf53a2a3cb692bac9e58,0.4110595
263fe2ad9058c03c040c096acbb58bc8,0.423552
2641175a649e6cb0dcc0c38ac46c76e2,0.3665835
26438f697a4bf61a81f3d3b2d17ae420,0.414551
264626f81f1872ee57c5f9fc269498c6,0.3446015
26476d9eefe68a0056b895d5cdfcdbaf,0.1541405
265300c047c5b8e8cd65bac35124a431,0.341439
2654e373b82c2c251585a8f6f78c9384,0.6452375
265794b76a16310a66b3a612961fd121,0.3555515
265ed333a5bc3a9ea98dd749e88fcbaa,0.7218365
26685ced2d036f0f65c4aae9012765d2,0.40201
266ac740fdb5b0961bc8d486d13a084b,0.3489785
2672c8c44ed202050deedfbbf540b4e0,0.393119
2678093e14f6e4390dfa69683bad4b39,0.161163
267bae6afc38dba045928d6db046fe60,0.7255785
267f068881d4eb2fabb3afc1afae6093,0.4132885
2682e984c96c085ec7de6b636734c43a,0.30058
2684a9f9202da45076f939f9e9fdcc7e,0.4754835
26861a3a149d7e09849442f22f85f6c1,0.3704825
268911078350355f90f9c94fcf4dfab3,0.398431
268c727ac0e3efee92ddd52ad6ac0f15,0.3151595
2698b5dba33b2e850ac2f539ee71555b,0.353617
26a2c28116d377f400e2ac22beb8f627,0.3884645
26a70945cce7da739500a9095d972057,0.3842305
26a90c89c283d939b344be0d75579b62,0.4083705
26a9ef779ce412dba20b4707c241f5b9,0.663362
26ac65b4ec45ed69c06351085456a7bb,0.3334515
26b8657efb7706aa936ccb9a0ad6d567,0.4487615
26bfd58928e99e4c417da268e8318bc0,0.335419
26c64dc96aacda0d166d2d3c6cda8cec,0.390153
26c929a66fe8d5d36406104481ed33b4,0.659009
26ca1648a547357198639435cee50387,0.383688
26d8485632da8f4f1c3796ff16c2374e,0.3647945
26de8b23f9e6ccec394efb6522f4966c,0.244738
26e3e04f54e0807e35b0a4bdc4ceff9f,0.327468
26f30344dd98a2cf10abfc3ce10b8515,0.383616
26f8984070f6bdae4e67c6c767403fe4,0.211935
2707d7b59e8ec7b94af783da34feeb46,0.3513755
270aa3e2e124f4f29faa81df221b37ba,0.413557
270d8e0d3242c5e0fe31fd3f90fe16d3,0.4231475
2710586eeed55828f5a80c004699900f,0.3597365
2717989763b24ebe990adf4ef55224b3,0.3612485
271e46da5db94f4be168e84db27948d8,0.19266
2724d38c35f6bafe87f74e04022e3049,0.130955
272c77988dbf4810fbb70085be8186b1,0.249248
273348a0a8dc42ecc19114413e4ee01c,0.409541
2734345cecb591d9fbb7f265fb1d123c,0.401428
27465de12abd3029a36b1fd40a39981a,0.376544
2762da4437a82bc07c2be1eb9a37ce3a,0.394663
2763132dac6ee3e9ffb189e3569e62f4,0.4216425
2778fc0ceb30266ae5d3f330c63b06ff,0.3617635
277d4955088e0179c2c36a364108d711,0.375872
2785a7c935ede3991b7d49a0fc1e6eab,0.3979825
278b0f3d79b26d222c383658142e350b,0.327468
2792114ceefe6c7011f55ea781701f08,0.4635845
2795c0bdb3e838fcb7ec60235b02ec79,0.365994
2797b051df31c18ddbaa5df07f293735,0.327468
279a22e19f320811b1b0b9b06a747243,0.3514805
27c62acd0ca35e7a75928476d1b8b53a,0.3081375
27d006b30f940bd6473795e4173ec38e,0.37125
27d7265bfc2d3eb9104832edb0546bc0,0.168157
27e1410d32496169e23c89c274c4937a,0.315277
27e6cfd9d6d959d796358387e66c4d52,0.3302945
27e7264acf86c186853fbd7000719946,0.3974735
27ea12e7c04b3c04e4d2a018c78f4dd2,0.4065395
27eb0b55e081e7053433c6fadf9fe273,0.477246
27ebcfabe67ad783a8f62d5b7a068bcd,0.4277365
27f793652244522ef98310d48d132e17,0.356032
28009413cf835ead8c7bd955db9207da,0.386234
2800eaac6cf3983805629f91531b1bc6,0.410517
28067a3b715b45365aab34c34e91cc76,0.424099
281bc1e833ee0786821e30fd54791cb9,0.3908375
2821b2be48898885db13becc5cdd69d4,0.473398
28295cebc9f0a42fdd5bd41eb988217f,0.210533
28332337aa955405bb6d582864cdb752,0.72817
283958535607cea1f6acfeaf81ed4feb,0.3480745
2844773a43dd9a951de501341bae6f7f,0.492428
2868815415e44653a1d7f13dfcf589f3,0.270547
286cc44399b3ea555da98fa0f7224d4c,0.197621
2872e18721b2e2f340647ddd1947f458,0.36613
287e40bbf7793666bb12af15214e725a,0.196801
288e49dc780f7c876842efd4d301739b,0.6788815
288f9982406478944c761682f9f0a51f,0.342745
28937a3f5c7796fdb85e1f97714392e8,0.142557
289597cc7a2f2e2765d8290a810143d6,0.398477
289cf7281a1d883610c9e58a685684c4,0.3602705
28a328da2c29e35e30443e697cbec1e5,0.4200495
28a779ffb49540707b033c02dd7a06ed,0.2500115
28a94209c6cf2f54dcaa9e7f14b7b930,0.256055
28ac029c76f708022994a79047678d2b,0.6232885
28ae60b54c906569fdd8a875f17b8b1c,0.364129
28b4e5d26a7b7995c386daafa7994966,0.40976
28b7893cba2293b33e7580ce10eead04,0.6280265
28c1863a66fb7bf803956db82c9ae4fd,0.176193
28cad75ce8c61fd0c3d98e11ce97dfe1,0.139975
28cc976cf1b7bc9e1b2a47e6ecfd89be,0.3622625
28db13a445242525e1d5fca8d87043e6,0.591183
28decb46b1fa597af52f9d0a6c3b8d3a,0.3843655
28e18363446b1b91b1b8e3161423e8c6,0.658586
28e2c2c3f31c20b2e3c3be05bcff7cbf,0.154461
28e5e4b8bf1dc27cea04f6425a6762a9,0.327468
28e91b6fba363df9e8f7e2ab35b0744a,0.1310165
28e99dc799ffb8618204412c96f9cc89,0.433243
28f148c4b29472e962b888868ac732ce,0.287752
28f50a4c55b3a5c20176a5f63c3f4539,0.384251
28f80c3cf4e8d9bcd90a90852b244828,0.5540505
28fc09782fe02aa96663278a55966d3f,0.240331
28fe366426feaa0262c8c14d725908b2,0.39768
28fe39225c874f7d905fc14df1d3b840,0.2118495
290e52b1e3e3aa6e2df58e373177d957,0.4634015
290ea74505dacf7b5c4c4c5e35c688a9,0.3612735
290eb58dd549a220e1cb1d86362eaa93,0.357674
2910bfff1fca00517ae059b4dc3364c0,0.14325
29249b04edc574d27cc311bee124d292,0.367113
2926c366c9538cce1a2fe99c38f755b8,0.402097
2927f17b16ae72c50e021c0d406344cc,0.4522525
292e9bed4a33b0f51ec9c597105f92c9,0.462739
292eef3326a8001099738202d9af2236,0.402809
2933788ae91608b74e5bad18dd791b83,0.3975255
29401b98d8b26c869832c12983269e55,0.426966
2943fa49a62e170e11064ce1edd364dc,0.3914715
294a5e0b8f2e25d3dd576099443dc7c3,0.3042815
29501c00ffa9761ea365f4dfdd3e89db,0.2561015
2967ae0347f65400c167094421dd74a6,0.3526585
296f8406fb9e1ad1cccecf440c7d7039,0.25215
296f8c31a852cccbd4a1219dd61eb657,0.3844465
297680bb9fa816f4963397fbb3f4339f,0.6763545
297d30b5d0b59f7627b7f6b711801a19,0.4089195
2980771b63082bc4fc6099069b5db52e,0.380017
29832ef786aa633472c13b7645975488,0.349398
298af2647051b985a96b5be8ec07222f,0.8146515
29940061729bfb6ba162db97fbbd0f8d,0.1380965
299ce796055c528cbd166ab3aafe6d63,0.3413415
299de5ce3533e191fb20e395c482abfb,0.3753895
29a5c42b9169d98714e4ce21026386e7,0.3576645
29a5cf60c5e284695bae76bc203b020b,0.235212
29a8fa6e962acf540cbba7223a18ce2f,0.283989
29b2727b5370defc2f3d9dd732e256a4,0.327645
29b7eb7fe7d77b1ec5bd76d2e86bc838,0.6002115
29baa0e76b3deae661e8a9a372199f34,0.368596
29c1ee00eb8a4f61c05d06236c1a051d,0.419286
29c8997a8ed5ca159b357e1335045f81,0.409059
29d266b27edbd11f5a9e9a27991c8949,0.405997
29d3eefb258a19b304328d07b09550cf,0.358357
29da02dfd12b62ca7d89c9b91937a50c,0.3577175
29dc3b4578f88329b7e7167b31fd3a3a,0.4115955
29e551ad92d9329c49f8e6a96f1a9cfc,0.5584195
29eb746ec2310cdfa6cd1ee4dd4292a4,0.36801
29ed41004a89792d8ba698554a82d6f8,0.352694
2a0d7d285613c1b468ab8c4a5023c63c,0.3254445
2a14abb1032515cf655b99e25b7fcf1a,0.3948315
2a1cfb838e5d577a0a38534b451a73a5,0.3069525
2a2b5a93bce4a8043d278b55f6af1596,0.421384
2a31c32f1bd967e7f9bcc3c7ee138697,0.38062
2a32a4a5d7add9e7d0c9f8833991f88e,0.4090695
2a3790febb3239bf118d99e8cd3f26c7,0.3919195
2a3f759e204d5541863cbfc061d44f49,0.332368
2a43e028949732597c8e1510c43d71bb,0.376993
2a456b97b52b19af9943774f7c4eb8ae,0.523968
2a49db572b677338060a48c7b4f7ea46,0.2649125
2a5853388e2fb8761a35fd58acb44032,0.701886
2a5a16164196d14f09f116049693d225,0.1555015
2a5a6f8cc7947bf7d986179663f75287,0.227743
2a641c6c8e7a54137bebd8e8c16f7f41,0.159943
2a6a50da898f74f8dd6adeb39605352f,0.328275
2a71ceac82d1131b8b475e18345bbeb8,0.361166
2a732e4b16d47807e084f5b2a4d4a015,0.3768295
2a73c3a87cee1efb04d7ee0f5bbdc309,0.368135
2a7a98e4a7763d98ffb87a5e963883bd,0.5584195
2a80cb6115a683e15d8b709c7b7a11e8,0.344146
2a8920ef121dfe0c4206e47a6c9fd453,0.148786
2a8c067b3d5b27847371348b29f124e7,0.4349545
2a97365623500e1baf17d2cb97f74ac7,0.3257445
2a9ac97a92e79c03688157699f8345fa,0.353911
2a9b729ee035eab23e34ca1446975f48,0.327468
2a9b88be742ae68e1d52f7d7b2e979a5,0.401154
2a9f1d35482d4667da8318421a975c01,0.327468
2a9fe8d9687f9f35528bc939d331dd5e,0.383436
2aa25671387c0a9cddfaa36cf06f94ce,0.2341355
2aa4b4dbc954001b13b6511980cf3c74,0.393032
2aa8b903dc0b4512a5b8816494616867,0.699146
2aa97b89aff84530b4e05e2e0fa0bdb5,0.5179795
2ac92572568481a1a2383161c792a112,0.4657755
2ad0c3cc11945b1ca9f4378fe01af58a,0.4349705
2ada4e923bac4bc25eebfed29fe57605,0.4789445
2ae7aa65c6b447b0158368ca19f29f08,0.8034305
2af5f3bd7ac8a3e48d6234c343e3c05c,0.3557525
2afa078e30d5434cb05e6422bf543f3f,0.3442915
2afa9252298ea57aa941c478b648f273,0.376644
2b0044b7db433833388d5dc12fe3ca0e,0.428764
2b00ea105ba1aa27dff3691ff2c0fd86,0.3778405
2b04aa9dd6a6615fe3102e617aab1aa8,0.388961
2b0791965f951f6026d2cf1cdef9850e,0.354868
2b095095e27b9914574c357f57e47e4c,0.503282
2b09a019790344f9c9eb0c892e2fb1dc,0.3817395
2b21dae7073d937a419e4ce7acbcf7a6,0.392727
2b2ecf89549d9cb182147cf85ce65e35,0.382973
2b2ed299f26da23d7d4048c4a555a6f9,0.4743435
2b33800a03ec5b47471ac19b2488915f,0.389252
2b347dc5fd86a19d3dd80fe4cc51b8d5,0.2760905
2b386fbf0299e6640f25d4badf3285a4,0.735642
2b477b9d2652b0360380c757530fd4f8,0.4140815
2b55661e3c7bb873c7bc4cbec85a28cf,0.406141
2b5c24f23a77306176014c0956e677ad,0.361743
2b5cd0d9fb159633e5cb39f281c0f804,0.4116905
2b65e2bb1a94d4401f01d74c23f64fe2,0.4604035
2b6d909f8a06ae12db0f80ced51dfee4,0.4023935
2b70c8e46d717c446e196e25ea2aaa3c,0.3957465
2b7138246456564a6352bb51e539013d,0.4430675
2b79ea32264e61c6559449f066e84a77,0.3703185
2b7bef9c4bdd87147681a301d39d9fdf,0.366536
2b7ca221f7b6bc580b977cc996db7e53,0.4588565
2b7ce7de511ae87892c632a902306932,0.1214455
2b82e56e3cddb2c241a224c684b08a7e,0.4815325
2b832ed705b3041e407d6ca78010aaa4,0.4346035
2b89ce2d963d29e5aa784b0e31ef0a82,0.413609
2b9fb948d38bfa8303f6f93bf8e11672,0.3465715
2ba467cf588affc9451696c593cf6d32,0.368765
2babec50443f7edc8560887953d388df,0.4251265
2baca4085fd3128b9d94cd6c9757293a,0.363743
2bae41e55fc30f9848d0c38dd720cb59,0.4276405
2bb46e1ad9dbb32b40a4efb41b41e029,0.3679465
2bb6e9faa0e129b264b0e86094bebb05,0.1365935
2bbee5bedfafb581daf360aa73bf5ef7,0.416171
2be4ad8709efeb0b20fe9aafd28bafc4,0.3314425
2bef64857db9f4d88a65d9526daa2a3f,0.4162585
2bf1256b9830c0c7bb36c965519aa246,0.389873
2bf459d940f8536879f13cd6f8a97511,0.493659
2bf9704d12df3d08532b45bf449d3df9,0.3299295
2bf9dce77f6b5083619ec186e7fb61df,0.405915
2bfa9eb8693adeee7b8cbd972cac61a5,0.314854
2bfdb7e11fbabe517db0427c6f39ff13,0.6541825
2bfedfac9a4381e2a0452015a60c3b37,0.3395185
2c20d497eea9392d536388d9e8ba8684,0.1346415
2c213b91ca19e7293a3b387bcb55b7c8,0.3630915
2c24e55eb29520330795c07592887778,0.2155735
2c24e75c24be0ba1ebf8c1293891eafa,0.4027355
2c2c2174c1614e4862cf8e1d6dbb2f3e,0.354939
2c2d655d844a9bd71a39194cf63470bc,0.462067
2c305ff5c1a53743745d23157acf2cb3,0.4088875
2c355a9859b18c1e013b724624ffe4c9,0.4095445
2c38e44b755f9b1f353c472107fef913,0.218126
2c4d4445f07c7c80bd6468a2aad5de86,0.348092
2c51f9b289b87eadaed50ba893e0e9d4,0.402935
2c5f6653956849a8d00c96cf06f5e100,0.398763
2c7e9f633ae41cf1ebed6066f0874072,0.3636535
2c8af1b78ef7e622efefd29c3247590a,0.4401065
2c8b4a66a3ce0ff6c2da4c941d73143e,0.356032
2ca2d8eb01fc99b88288b279e8c467f4,0.323705
2ca5d1d635d41d1fdcd861fc20c57d05,0.36306
2cceea90982943d2e8c27283b33bea42,0.4258385
2cd25c9bf2230b8f9f3d898e6fd1ed5e,0.481495
2cd8bdab7cc14f8c86a81383b56f7dc6,0.426789
2ce98ed06539e9abcd57827888a036c3,0.4539205
2ce9bc1deae41603e75cca2841fb8df3,0.3636155
2cfa0f4d48c8875b981db3b0c85fca2e,0.431668
2cfa97e1cb27a4f81b462cebb835a358,0.58973
2cfa9cf605939297a449e1dc88b9744c,0.4334165
2cfb33ec52b5bc5014b22ecd92859f24,0.405173
2cff2678e8c901fb457bbf8354d80a43,0.3478705
2d003ff57d219264d757fbcb2492872a,0.327468
2d011eef047f80a9da7a6cdf516770bd,0.1976315
2d0472c44141858f4a2cd766981ff5af,0.3927735
2d07a664741cac086424a3c3fc4070bb,0.187872
2d1394957db27531d15b2c807b0570a3,0.3859715
2d19791e262ee151f306669043c31e82,0.1662235
2d20c63bdc12fb6589d9b11cd0e05ead,0.163552
2d2d0c424d38093d7fed8decf72de1de,0.3810595
2d42d6a77b67fe3dc07c2b560139d74c,0.357364
2d432dc27de25e1234e9f0dfe1f45016,0.393425
2d45c5c7ff4cb9c16c70c9720e5bedbe,0.125708
2d4611234afcf5fa2f4388addd3831f4,0.4059115
2d4d2077da089b3eb003567402e63383,0.6280265
2d4d2f0c66cc9c6a3f14e289b5924628,0.401151
2d4ece6b287cb04a0b306ae36f1916f5,0.243842
2d679a94cbb38650f0748954ce895ad2,0.1735095
2d774193a62494d4331a89760bd50835,0.414683
2d7877a6a7b6a10de65e27a1f6cfb724,0.3859655
2d79ce7451ec6accbe43ce586b6de953,0.3931745
2d87b22bffd7108d8d956dd702ba1c1e,0.184014
2d8ade36dcb593081a583287366943af,0.4382295
2d8deb072eabde32987309a36f60bb74,0.388584
2d910de837eac5edcca8b9c54e7f3032,0.38625
2d9124f0bae19344d826356d7b21f2a5,0.363865
2d965818ee09f2da2aca9ebcc37397e4,0.1723925
2d9fc185018e8794059a9cb4ae72ad4e,0.423748
2da59292f459a9e83ec510f7712e4e71,0.408749
2daf7f4a9cfea4b4e17d4355021e164f,0.1738225
2db845be9ee08127992bd540fa5f8b0a,0.4244
2dbb121e5b6bf00f5ea589743b2e51d0,0.409987
2dbfdc667d48ad1b524987cbd3e40f26,0.516343
2dc1ac2bb9cb3e686dfd4103ff9ffd4e,0.372694
2dc1fb0785b41a1f84e95014cd8efc25,0.381877
2dc872aeceb85c8463ab202ab2e1d8b2,0.3983575
2dcc9c7f4518801575a4a578a56d1ac2,0.3021025
2dd48bd9ec7b5ed80c10b1630b9b54c1,0.326853
2dd6ffcd5740be179270085976d557a5,0.36765
2dd83faab61fb618b85b636384cffef1,0.388847
2de8e53c91bc09ac5ecaf48445b8af16,0.3611585
2e0008542ab74c61da4abc348b74d9b2,0.345215
2e09071719fb35baa45d9a666ec78ef1,0.3608545
2e0913c2f4a657341c0894c1be37a6f1,0.413361
2e122847d031410fd988bed5fdbeeeb5,0.3864735
2e1db7a5dddc07a978665f9c0e3e8f65,0.3781055
2e2089123dede93d87cafafde68cac95,0.2027185
2e225ea0dbe10d7ba53d955a15f6a934,0.3413105
2e26a9cf1f44136b23e8b93bdcfe81eb,0.3550345
2e2f4177b3797f59682618af1b2868bc,0.388334
2e32d5c9217ddbc96aa88d09e9418feb,0.4398585
2e32f3fc724943b2db73603231acd5a1,0.2011235
2e36652e7bc8d0442f7cb93b4ec910e5,0.4098545
2e3fb52dad21f6e93dab715141373af5,0.3988715
2e423b603d21c7f6492f18e16a2550e1,0.4106155
2e43d2a3f08d47d9d21446c4328522ce,0.4121015
2e4eb44a50172baf4c73b33b19083274,0.32671
2e546cf411a88d16786cf4f6783004b6,0.20916
2e5bc29d842d5cecf4213b196506ba61,0.338074
2e6444b0a53e4b20c7ed151fafb5c5a1,0.644893
2e6a865b8c7cf1a0c1caa026d1049312,0.209356
2e711d79bbeaea8c8f5d2ab535f87c1f,0.3917945
2e714442846e37e4c55ed9fe2409ce26,0.32671
2e71c7fc026ce406750aa94dc064bd6d,0.25073
2e763cfa01f6e8d4f31699715e93f1c0,0.4719935
2e780b1005799ac7d599dd652e30c839,0.413659
2e7e0d491f071860afbabbbd2ba3ad72,0.1579985
2e8285246cb3b9202b45914d4bce37ee,0.3465835
2e84dab21d5acadf6d537350ca78fbad,0.327522
2e8a182a5feef703a8ff9d0d4ca203ee,0.3173615
