uid,tag
42157be0a90a6e89abcd414f43bec129,0
421984ba0ca5caad057ae2e1b3b20ced,1
421caede8f32a79c73d00971211a2ba8,0
4220049f75feb01bbd4d02dc15b57c6c,0
422b0d710b3f309ee698932c7b99504b,0
422c14f9a3bda6e70c4c223c228d7e4b,0
422d684a22bcebf8b0bd842ddf45a765,1
423b7219201e8c43df9fd708fa5f936a,0
423fba444c6f71ec0599c760c97d6325,0
4244a243c0817ee13a0fefe8dfb1af24,1
424a0462d9829a9acf742da77c374354,1
424a6ebed6e6d1a86c17802c2b4d6d06,0
4253a38c5e6ab536112031caf671c1fe,0
4254bb142b3ed10e6c441f06b2273739,1
42558afdda587857867a521ee3bfb1d3,1
4259d7dff0c299cb5d44ad22f514d9dd,0
4262053e434a0d83ab7a160de3a39935,0
4264068a708e4a82bcf3d29cb6ca35b3,0
4266887aed233dc199bae542d6ec6058,1
426cf898f8edeaeb0aae22ba56fd334f,0
426da389568887ae00d6fae4557396b3,1
426ea063834874fd3af979aeb1906341,1
427069e4df9e30e9ab5b041659980416,0
427c8530333c01dd3809317054fa4abe,0
42830370de579a87002134624073ca2d,0
4283b58b1ae40983af4468552da88861,1
428494fc8c883c23bd0496876a1f34fd,0
4288ad23efc414fa1b867809e840c10c,0
428f5f529bfc60873645b11d53390bfd,0
4290239d87eb02a62fea2e745d939c0e,0
4291b8b4be2ce841ef3e55e90b792629,1
429219daaaf0e1bc7483524c4cd9b380,1
429638ef8063c6cf6d6276799a44da28,0
429d793548dd709c9a7da90e34a55e27,1
429f8785348fe387881261222678eb39,1
42a055c2378ee2add8e262326dc99dfd,1
42b10df672877408b04ebd4cd6b291aa,1
42b3e05f7fe4cb65f0aaa97b431b72fa,0
42b97ecb8684e2617642a1da50927cbe,0
42c19c1ecb662820956de58c114b1d70,0
42d2c6c05171daa8c2398625f7a4f51a,0
42d3468395e68fd1c4c19ba968584160,1
42ddd0e28be71c326441bf847b98c85f,0
42dffcae0c8f738fa8f6e0da4e01843f,0
42e1c96d024d76142aaab895dc1f108c,0
42eb88d6459cdad3bffdea5b695afda5,0
42ebf3603115623429d11f8d76e29182,1
42ed77e5f90ec04e8fb21285eb993f30,0
42edea360aa284edb7370c1a2af4eb13,1
42ee5febd18dd148d4ee3f86b27a3c9c,1
42f3283f6b23212d9ebcf7e1b799e996,0
42f4c3d247e0c44839bcfde86ce8c810,1
42f70a4e1c7a0b35b284f513c3dc7e79,0
42f73cc5706169e0b0920061efe6a21b,1
42f786a3079f5e8295d83aa57d65e426,0
42f8c42f06f1e185608288e015e9cf18,0
42fe11e82817c932cc9dddac5754061f,0
4302e65a441b24c4992766b67ace3c25,0
4306ecd0f1df0713d725d00a5889d4da,0
4308412a15a664110dbcc3a14b9c039f,0
430845e4c95a0c096a1012ad251ecaa3,1
4308a76c5345739c621feb6dd9b229b4,0
4309aaae36929ac3953fa2d985dfc072,0
430eb0e27449b55e0bdf3cac077150ee,1
431089aa6ee275f5d6ba6c8f32d124a3,0
4312201148bea08848b2ff2f12f6d72c,0
4315a9685318173c8791e759a948e693,1
431669b2f83f1d0873402867f3f00172,0
431681ae894ff535a80cd620a8efba25,1
431970072855ce7ebd2d41a941d05384,1
431c2b57a2681215aa6accc8424fc624,0
432107093b94729e4f15459f76b25216,0
4321d72da5bf7a1f2eabd8d2a714f13d,0
432ab4be967fd04b5013bbc4eecdb14c,0
432caed1150673f3a2c5a5efdc4d1215,1
4338a574a5e92273ed2d64a22ab4f46d,0
4338cb0fa6fd0199fddbe94482c3bef8,0
4339fe81649636117a79acefa566c3fd,1
433ca1146ad9a62d3f8c7e93a86db499,0
434258968509457370333f91238f9919,0
4345aa8f7d1a021bf8881d8238ed1ce5,0
4345ba550ea915ce447142a4b2248342,0
4348556b6b200b9f522c6c45e064292d,0
4349e48747c159cffaf53ceae168f346,1
434d1915237c08ecede2ce99950e5e19,0
4352591bd31523fa2d50d414b491046a,0
435368a840597f6fc99ea7e8073a5a26,1
43555c25099e3d0aef0eea0f6706b459,0
435a99da278ebf52ca0dc3b3faf662e3,1
435bbc9eb12e6710629af30346ec01ed,0
435d1bdaed43390d5ed4625c1c74acdb,0
4366c2360c7bbe1e5bbf41190d7e6007,0
4366d0e4987f70dfe33d9b1407bd86b9,1
43698eba771be3d84240797ea7dce04d,0
4369d1847527f4de058fea3229dd8853,1
436b00e5a8e9c49d2595cf87765dea52,0
4370849a94dfd98fdd23405edfa709aa,0
4370d3ad083a5c454d011a1b9ebf48da,0
4372ae747ece9ddd134d0c040943a323,0
4376537efc566467642b9a7eac2807de,1
4376bac88a49b53d9fc859476a1273ab,1
43777f00e2fee3226affd3e3cc4387f2,0
4377c16858c89ce97c60f5f69220f110,1
4377fe0136d71d39317f79f4bb260809,1
43789641a856253adfe30e11322071c1,0
437a0c0ab313c289e770ca8ad809fdd1,0
438238be92b3e0a81abf888d153339bb,1
43871dafb1a23cdd1e0096ff5e4f516c,0
4389065f708261829cd8cd0cc6ec6188,0
438c84e6aba29340db6ba0aa56e872a8,0
43980ed90a0c1587da7d0e26c8e0f6b5,1
439923e1f5de63f992e5ca821f2f0519,0
439957fa222c3c9ffbee271f610f2822,1
439afce97dea7023d6a38a144919bcb6,0
439b454fb1956dfc2aeb0f77360e9733,1
439e19aeb0c3297096b057ab38ec8260,0
439e26d18a96b633a81f41a44c994681,0
439ee690c3ceb97ad50c10febedbb13d,0
43a6c39ea049cb664f8310aba903dc8f,0
43a7b1aa402c29f72604ab66f4a46646,0
43aa7d1b1d26c57e3b3ec35679710b4d,1
43abbe5bead1a51eee3665a8f08b9c55,0
43affb19c1ce176ded0095947dddfaaa,0
43b68f728a9dfa5448dc5beed9781172,0
43b9c260710fb7a9caffd190f93bd818,0
43baccf66247a4fea75fac4b5b87bd60,0
43bc949cb2197ec30e172da888ebf89a,0
43bfb0e08429a92a83b6d13eeb7375c8,1
43c03d0a3b63be2d35b46ba7bb31d0fd,0
43c517779c9862abf01387198e468e76,0
43c763d8e5ee12f3cdb1b94c49c5e411,1
43cc14e77030232c11fd8a6f747e2ce2,0
43ccb49b683cce426d3e22e502d61f6c,1
43d124d78bcc1fd0f324eac640e87935,1
43d205855965065c6285605ef3e32c3d,1
43d7130fa1be6afa07c4e145adc3eae9,0
43e02cfa33f8dca56278e7830c6216f2,1
43e217433bcb0ad12bc30090b7ecf82f,0
43e2cf5c571cab5966dae1344f5d7c76,0
43e3f3220ebca05deb78f67cb3869937,0
43e6b0c93ed99aeba6e1d2fb442bc8ea,0
43e823c016038a98021e86cbdc8c107c,1
43e9f2b8242627fb54e35ebda89665d5,0
43eb56e74a18a5f0207016b96625bbde,1
43ed70042d18596a8c4871cc708c42a2,1
43f18aff79238e9019670d0d7f40b3d3,1
43f1a9887b860adb5fe0696baf24d6ee,0
43f290467cf1e18c70e8fd6095e86df7,0
43f3bed23f08399ab947c82c02f33f05,0
43f4b618e648e967299da971679016f9,1
43f7c4da742e159ee95260e048d74073,1
43fb0913ddbffcda58c7077aa478eaef,0
43fd01241c37a54ae8179bebf7a79659,0
43fde2ab525abc2f5ad23ad8f81c8681,1
43fde855035b47b2d87cb485c452f599,1
44052cd1fab575d8b85392448b293d5d,0
440ca9fdca5fb55435bb88bdfc1b2869,1
440d405362296bb1af2c908a1fc7bbe1,0
440d813017072173e8e7acbcd810b9df,0
440f655c2360fcce4110cac6be896c0b,0
440f9dc8175bc6f3ec2d0418cc5923cb,0
4413ae621c4a8a04cb0a97359bae7e36,0
441f37e48787357efac2c21f6c23093f,1
4423b54e7060de1149977c92ca7be34b,0
4427231bf7619e497b539f7ea895ac37,0
4428c3658da62564f598227cfcfcb215,0
4428fc9e546f7d108ff964de02cedfde,0
44294752a08f4da66c13f37d6e9c98b7,1
442d6f079cc1f9097bcedb2a54344196,0
442e72bddb1015904d96f3a82113e202,0
442ec5fc018ad1bee85382c6026ebe86,0
4433c6452e1a693cc85ea3cc4f4f726c,1
44353004a348e88a86916e950b4f141c,1
443698b52b0fddb40a5d8bce3b8ecdc6,1
44379aa2f35cf81551126baa4ba39eb5,0
44388611fa08c92bcf0a28445ec6d2bd,0
44389a1f3670e21a1407f629c096ed1a,0
443a92d0b217b0f0a0f150e143024e92,0
443ac10d2c09264c7cb592c36cdb8549,0
443f5e2f381d33040bab9c70c8ebbbae,0
444209f4a26b18212ad763f4a2cab2b6,0
44428227a53dce12de4821453657524d,0
44428e339c9d71dc4baed3c4517b95e4,0
444584700f1ef566a8053032cfa49c3f,0
4446f501d6498dc90eeabf07194077d9,0
4447bdfdd03b66ee2cf7733be21aefd8,0
444818ffbac373913bbc45d5f7b481e9,1
444855a0a58b17556fe04ecedd7ba377,0
444e26820c22de74cfea8770899e5bb4,0
444e4fedf9697f293ad7d3cfb722b1c9,1
4450ce006a85be20dd060c7e2f08d221,0
44512188019456d4cdc09ac4245349b9,0
44532c43cafa8ec50beaee7d9a3d968b,1
445440624f3ea46c8055e3b5a84463e5,0
4454a528f8ac313d704bdb3238aad872,1
445ab3ab06bed1a344d4fef9e618b5df,1
445c826dd12600daab059cad66cff4cd,0
446297175db27b3936b6d23fce44b003,0
4465f6d2f3d461613188eed4d8533f1f,0
4466de3dfa3eeb6aa2b1a6032ca4a033,1
44694f68a4d49d25e20d1c8f92cd83de,0
44698484adfbc6f8a2a538487523ba55,0
446ddf7a1016607ab3dd4f8a457fd63f,0
446ef930b112bde24a2ae672a18442c7,0
447240d6c4d5772cf1491af8dfef71fc,1
44726b55281ec2618dbfc383d9b89dc2,0
4477ee4d85b9bf5402084ee545eab62f,0
447887182b7a11b05a3ad395dc44fce5,0
447b5082932409069f8cdbb023654da2,1
447b5865267764a4cc47e090b213128d,0
44811462a814082d324572bf170a613f,0
44859ffe2e8182578a296668a1a3b6a9,0
448a909b1a3b58c407ceae0a84938d3a,1
448ac17c1c573fbb5a16ace259fa2775,0
448c8a721dddf50cd6f8da23b27a713e,0
448fa269ebd008bc0fd437e2adc97e56,0
4490f4347d03bd27bd1de039c4fd4053,0
449981d68a287d36e2c5330b0be5016b,1
449aad9c61916f681ca44a1c4b39b1ff,1
449c97e0cdce2ff8ac658f35383980e1,1
44a44ca26b11c4d49daf99367ada8ca3,0
44a4e7957c7281298de92aac414681ab,1
44a5980ab915773be88d42b8b6043080,0
44a5ecf010fcb17c4053e41c6845d871,0
44a7ccc470594b510b038db0bc0e3db6,0
44aa9040c9e9908dcd6dceb03c4a7144,0
44aec2614aeab60363f81aa39e8c39eb,0
44af18743c27b51ac2923b2166bff052,1
44b3250603db3f67a51827fda20dbc89,0
44befd83b45400bd5286b705ef066764,0
44c4a5b0773b7902fe9575825f464dae,1
44c8258226052af2757910c9facb62cc,1
44d18896e99b9a90d5df8cf14f70cd96,0
44d1c84d17f9e51656198a265b8138dd,1
44d6ba2bc12d76c8cc8efbf3425e1c7f,0
44d8c2c8349c855c9a67f9bf60981650,1
44d979fdd68dde0619a5f078b6bb2a23,0
44ddb1f2f95a870bbd695c0f5b590ad5,0
44e1d9ce4b039029b03c5c332f9d4f5b,0
44e48000e471c5c6c9a3b2a1ae84292a,0
44e65d4f694afdae65d167a62cc2a9ae,1
44ece5b6c8f55da4ad517f2d212f990f,0
44f2c3b390c11f71887960dedc0588d4,1
44f3b981cb01c4a510cda49e79c2f9bf,1
44f43701a465b4e6d53f999c518ae93b,1
44f5362b12b2cc1ecc92801ad16cf5f7,0
44f6c4f677d4a57ab00edf8ecfbf2272,1
44f8323270ab6eaebb6404398f002056,1
44fc0af1f040d427036fd9d59b42ade5,0
44fdd21eeea345a598f6001465c8de9d,1
4504e1161046a350d22290846cd3b643,0
45052e1a7fb7a4ae1889361c438ed2d8,0
4507f987bb512b7b3e62ddab355085a1,0
4509fe59e79e36027a03502a1d5dfe07,0
450bc72852249c969b2658b439870c04,0
451243936a7772b819c9a3592f1de02b,1
451488b2d047f8e0c8520171640c418b,1
4517707fc03c6dff0820147dbbef34d5,0
451a960e6af00b656f031f6640aef09e,0
451bc3bbdc9f28002f6ca6a339f903ce,1
451e15c27ac7955209cf3403a27834b1,0
45280a4f80a8e55e80fe79c29de5b579,1
452817315d9ef740be4872a45a95d2ea,0
45292b7ce6f1ad63c6bbbab0d9dc026f,0
452cf9ef87e884018f07ce3eb651ef7b,0
4531549d89e53f64f90bcd480a26c1dc,0
45319ed5eca56b19993caadd232763e3,0
45347be48210f70b70c435cc8b27b829,0
45378d2d9388f312a43c334d74425ce6,1
4539ae14f4efce59e076504efea393c7,0
453d7e26ba564f87e93f95ab04880160,0
4541de3040db4291a18e7a65f013fd57,0
454431f65ce1e84050ad3d350238652e,0
45492eb6a1e9380b44b8063aadd7979a,0
454aaf462c2150c4963ecdcf8699ce6d,1
4554ece0c27d6a0c5ed78406ee9a1cd8,1
4554f32a2816c5fbf2f639efc3622d96,1
455a449e7a34b904eab4b66db402bbc1,0
4565fbc1a87016c286567948bf15a8d3,0
45673002aeb40aefc763e87f4616f2c9,0
45676a0d2a6d4d8505bd5af21efd5f6d,1
456a8e52e3c8d5e9cbfa3fe944765d51,1
456e3b8bc2110490f0e94afc773201d8,1
45723ab4221603aa0b47e83fcc9b1a0b,0
45752a6990d9b39508a8657e4456139c,0
45758e2348edadc5cc723d140d7ef9dd,0
457c113583a02af1128a4cded3f884bd,0
4583f5e5893f7d224b7c9af572961bd5,0
45860b364b9a97eb09fa69578f7c084a,1
4588a977aa981044205d0fc42bfa10e3,1
458c3b6e52bc6c0c99a90ad37b71985d,0
458e470fd17a357f245198363e1654e5,1
458e63b5b4420ff5b5407488aa0c629f,1
458f51ec2068296f14418a64d0358fb5,0
458f885bf42e38c4f6890ffd8bf76dbe,0
4591e4eeb5e6d6bc6b9a533acdbb049e,0
45922849ae98c1616c6fba563de7bf97,0
4596178d48b53e8abaa100c3fb31dc61,1
459ad1a66e1722edeb6415ef6a329066,0
459cb359a1603429a5742590c5f106ef,0
459e58b0afc98f1a4add887b6e8e548b,0
45a0b0b72eac2f960e856cfbb16ba250,1
45a0bf38d86eb9ca156dbef6aedb8bab,0
45a354752e4d5b6f3e5892263ac6ea27,0
45a628ef4466af46a70994031bc73ff8,0
45af4757b5316c2ad19fdb1b40fbe70b,1
45b0e8387dea773ce44a250690e45cf8,0
45b3bfa5f5dd3bcccede4aadd77acd9f,0
45b843e4738ac38ba08b392193086fa8,0
45bdc821f2cef59aa1e08ad82b466118,1
45c205d6c2b355a069fc85462ec94880,0
45c4e9646dc40d27c8aeebafa35208e1,0
45c6f5454e512122eac2bf6c556edff5,0
45ccc3955acf3962f604ecfa7088d826,0
45cfe10b6d0cb2a57d3bbc4df13df19a,0
45cff1cf3911098bdc53cd07c9d88eae,0
45d5b481806d7f13a7e81add29907e9d,0
45d698bb9e1470ce6bcb573f928b0762,0
45d6e05611258bf08f16f35cc8d0db16,1
45df2e91d10f7ce876e3a5fdd8aec235,0
45df4217995597f50d72a47e48b970ce,0
45e16d2fe99ce282bc2af62bd029b9d2,1
45e504ab56fa7fb394f605e3baa927a6,0
45ee799269134a0ff76fe0b746024412,0
45ef286270a6790b85218452aeb5000f,0
45efc29a7310ccd5e1fa9fe8e1af1cea,0
45f088c214ce7061ee71febd4dd33055,0
45f3576146dc6f730944c0cc311af835,0
45fa4b6e25aee7af814961e3d13eab91,0
45fcee4aa786b044c62f6df32d764b11,1
45fdf15f475fc8074b6dd3541d51524b,1
45fe2322958e60dbb3127aaa44f7f3a4,0
46055ecbf8a1880151059fcd2e2c8ede,1
460bd57048e99c92d2c4de2a24495e92,0
460fb7580de911a43a9d48d2bb7f6e4d,0
460fcb4324f6d1da729b69872049739c,0
46122161a9512e593475d99e62cfacbf,0
4613a0dc8368a152a19d145b9ea7fb26,0
461538dbc56e2f0d306790d83a6ffdd4,0
46186ce56c0eaa972cf733a3be5640f9,0
461a3942e820f64be6e1e36d9ee1e64b,0
461b17ff993479ddc53c10364c72f2a6,1
462068c4cb291835b2010fbb9e4ac233,0
46227aa5a7fccec0209953e719a544ed,1
4623854d5d6c986392b154a3751e1984,0
4624136d61c543878f88e5475baa6114,0
4625a98f9187e04fdab10e92236985ee,1
462816d9b611a688c9c1240acb503667,0
462c40f6cb984685f8b12738cdcdd36b,0
462fe637e4e679af3cfb111f72ff5e8b,0
46336802bfe181a08ae1b638efd4a113,1
463b82689367d6ea92d97492084d3fd2,0
463c53ec92299fe7cceec7f2ba903e42,0
463f0e29d7d6f3a5b407930e4f6ee0e4,0
46406b8b731c278a8492b522027efbc7,1
464641d6121bc7745361d4fc89fbe591,0
4648dd71da56685bda720caff65e1bed,1
464c9ee5574c933755f7f33bc900e9ae,0
464e2a7d591a8bf12281d6b34cc42caf,0
465573ad1cbe6b348f4b80936179d833,0
4655a7f812e326f62766007b4c57a502,0
465782d55205f73b362cda4d51955b14,0
46616e6f8f570f401f0561699a7e3cc7,0
46649ba14c275f20a1c945ed7f672f78,0
4665b31597d8bb8b7db8ec9eb6051dca,1
4668c5c65c20d26d936ad7a8a19b2be9,0
466c6cb5733dfaa3160003d2d4e00358,0
46702ecbf1cd4fb3873d3392fe82c02a,0
467456c1f4b8357be5a1141eabc02323,1
4675a11c0735a0eb2414546444abe66d,0
4677253db705248721ad9e815a7d63bc,1
467a6895c08a01e75eb3480a916b8e9e,0
46841f6232be785a443849f7273b7959,1
4686597c871a96baabc2cf40ad4a159b,1
468876fa55789f56872280aac78f8ff0,0
46889e6175776e8763dadbb8e1e57f48,0
468ec09d71a3428ae38d267d0bb72aa7,0
468f637853a52c370db227659800305b,1
46934d70e3beaf7716004992d20e4bdb,0
46951d4b3fbc99e46761700fc78e7f2f,0
469c30d88402caf9f5a32108114672f9,0
469dcb00f454da9a1fc0b7f5d7d1f4db,0
469e5c57f27cef03ba61ec89fb59c159,0
469e68b29982e803f8620df5df2b7b2a,0
469ed90cc72c572e5c766a29c461b651,1
469fed4629be1a5b0f186a4634811ff7,0
46a3be29427338b26d35ec0a8376a451,0
46a5ee2f5d65472de31c02e0927782eb,0
46abcbf77e441dfcc90d8719e286a2c7,1
46af482115524087bafac73023944f85,0
46b2193bff07b7d9959e0481cf9d96e7,0
46b49fe702045f41b85ddf0d37ed83af,0
46b4c6f493ac8db9a8a758755891155d,1
46b7c837dfae872e96daf4c8351f347e,0
46bcb9493aea3a72914be3ff2cf83eb5,0
46bd7ca193d4e6ad0df968adb1795c43,0
46bf9e392bb0df627f1188868d92f7c7,0
46c13d21d3f9cb91813bda812e39f342,1
46c359dea46dd94e30e5709358e5fe94,0
46c88e29df43bbc2daa7aad4f4e4e59f,1
46cb28ef0910a3be14a4d4da6333722f,0
46cd1954a1d2c0552fcd261fdfe10cc4,0
46cebbe0a68f5e023baebb5c3a527ad5,0
46cede5f5136906e5fc7c2ff48b53291,0
46d6f3209edb96d033b50104fee02f2b,0
46d7d0a4fe34f9b85442a6e7088e91f0,0
46e76772967adfe0a172ce5cc9e1827a,0
46e89dc0c9098d05c0e93865957eb30a,0
46e934748b6981ccfb2b33ca8986f1db,1
46f41a531af3ec8651a7b39ac8145d79,0
46fd9ab00c31143aab2b0dbe19930c2b,0
47075fb69770b49331d9cb2a7aa8237f,0
4708a525781afa17ba5ec3157b2d2e34,0
4708befc58f4fb30807c246d2a9d5547,0
470ac238d62d57a6c0bdb1fd8df7fec9,0
470ac4cb211661c88e3fb76b25bdb730,0
470ae271b09dbe16b68180dc0ba5bb16,1
470cac2a980d37ced7220d9a1f6f76e2,1
4714d79abad286a611cc825fa89ee527,1
4715d08cd99de0b7c670997a1d6cf54f,1
4717da5e8656bfa27568902565564373,0
471a7b854a45778cd30428b60bfae57e,0
471c49f7a0090a8639bad05854fa2dd7,1
471d379fe7d41cc29b18653c72730134,0
4722c9bc114b68ff814aac535858e8a2,0
4724b059bbb93b2a3210769c36e4c6b2,0
4724db7a161ba651088e678c329ceae8,0
47257db33b1b4530cddcf28a9c2c781e,0
47299636c1eda784d4085858456f195c,0
472aadb740a9e91dabf8317ee057ac55,1
472f106a865315bafb0f75f5b9b0fc24,0
473a6f5c9f36df9f1dc990df41c580e1,0
473a96c9362938502ae8521134046f85,0
473f6617e61d329f8ddd8e245d0d2297,0
474429d4c2bf7008096ff83a2c2ae357,0
4745439c7eb3ec0414e3629067f07e52,1
4748f83113e2e840cd0ba6601455aaff,0
4753f10bb37c753e2c621f096464b9a7,0
4754909c0563032ac2370f950c764283,0
4756c365c0f79982b9069c5da22f4b71,0
4756cc8bf91db7284dc899bd59995135,0
475806998e46d5375d17856469f2373a,0
475c68e92dbb3d2efda9bd7f294bd75a,1
475d10043cc81773e59b8a3216385396,0
475fd685f176da49236f18b66f1aac5f,1
475fe594a8ab31e9859d89c9d8c18171,0
4761788a6f369b0487ac81a6a64b7b58,0
476b1a75d62ac2ec2294ddf567b5f42f,1
476d23b86ebb687eebf5495d074aaa10,0
4771e9ee6ac750b6c12b18549224ddf7,0
4775ad09268df08b95e9641411142a86,0
47778f73abaa3e1e0baed7b062a7be12,0
47800b3bb5d5bd5bf3b042d6e9dddba9,1
47812c2631363527d020e7dae01fcf3b,0
478b5876dafd2b37766e25091c9c08a0,0
4791bda99760c0a669150860255c37c0,0
4799a08de5b4cd3b62975a638def21d2,0
47a54f672f46012b0305b4813554f894,1
47a62c41029dbcb151a0da2f9ab92d6f,0
47abd439ea78cf5136ba6624ba677aec,1
47b0b6783d6401ab4a7f9eba0302a95f,0
47b0c3e250ddf3d157e5e51d61858dcf,0
47b21f2e8dbc629bf2767fcbaa8b8fd0,0
47b8b5af9230e966147abdd9b8834891,0
47bfd7a7b7d311179b8d1ae03a492504,1
47c751616953c9e52e5c21a0d91b9178,0
47c9245d4c6f3e71d8998abda88b6499,1
47c96d8c166102c2575456fcc60e00ed,1
47cbbaee3cf429db2caa5b7d447ed892,1
47d3b96a0fa4f7784466f64e92dccab2,1
47d413f24baf71df3002a3116d49f2c4,0
47d54dd338e72f884fee3059f94d3fe1,0
47d8bd95c02e2b76b12dc2028c309085,0
47db418b96150ea07950e1f6d92f2a8d,1
47dc09f1a8c2b685a73d0328da75297a,1
47e192036b6d09dda8dbef9918f4ac0c,0
47e21c47a14a7a022490e77a585a59c1,1
47e480d0d8eb4b053b1d29b97fafc766,0
47e4ed18e5281d83a9d9390167106c75,0
47e6ddef22d8a87ff24ec2857673e2e6,1
47ea90244b2dac441662d869fa4862b6,1
47eccbc233691347a2cc2b6fc17c3f3d,1
47ef473393ce51f0602dd0d829b64fe7,0
47efecf6292aee47889f280cdff4a166,0
47f5fa2a47e874e9158891a2b392f7dd,0
47f9546ef705499ed4446a6f3a7744e1,1
47f96e693a9d6c1dbed484347ded7852,0
47fb1ba2670b853382792d99559a27fa,1
47fc317be5e48650284b55cc02bd29af,0
47fc7a6347f088b40ef3c8446cd38dc5,1
4801130436e40ca6465c8d871bf99ae0,0
480168f11bed2d99de268f9256dc2836,0
4802237cf246ee61855b97629970ad93,0
4802c519f69f33b7e872906990305fdc,1
48046212fa011baa715b18c4b0140b62,0
4804a87811ccf2a350c3a60da2aab03c,1
4805c2e25f7c303bef49dbcd3188681b,0
48076c83dcfd0295daaf09b0ecb4e036,1
480ac9fdb050c8742af1faab1a021910,0
4813b6424749bad7bff3413a1bd3866f,0
481467a2cd16e411088e33bea471dfe4,0
481ecc3e6ffa77fb7741d70b2312f008,0
481fad1badc815a847e273ef38a87dc8,0
4820d3f985c229c9cad59539ba6cab06,0
4821916bebbb2aa350cbd48f2ef3b88e,1
482552c264a6a1746b628135750704cc,0
482a117fb4b66a6527669ec2d103da49,1
482e6c9c2486bac72ea4c9b613851315,0
482eddc0f40cb180d0445964f36aa25d,1
483067c4e65ca241a4e99da4cc127996,1
48317a2b9056adbf1bc169741b380257,0
4836147e305c19c8ac16df09cfc8e395,0
483f1e8e18db3341c95829852071c448,0
4841cee16b6a85e93440718cc865ce94,0
484c008160627167b0093e7e2676eb4b,0
485186db08445f18963a953f41399650,0
485815120010f605398573b58a3566d9,1
485a2ecc1048133a1a06ef870420ba6e,0
485ce34aa8f88d81c823a8767b6ad3ef,1
485ce5bf2cc703c2cdcfcefc8e867f9c,1
486cee53b3e4f238ea448304c034345e,1
486e1220928af7b4aaed15820ff09e59,1
486f5a58a1d1c8886f8aef8ba2c33dec,0
487443955a5b018ca938c62f0531ad35,1
4874b38eaffac7d1a71d8a861c9859e6,1
4875d07f8c9a4e8b77723885c99f2bb2,1
48781e1085257a189b3159b121f976b4,0
487859ae4428446e4d6bce360cffdff4,1
487e32c38236d9ea2049d9aedd19a678,0
487f9cbb31ffc85f0a127b1f5af26ffc,0
48804209dc8bb07b2d9ab5ba502fe82c,0
4887c596db802d643a0700298e6eb17c,0
488898940d0237b0fd8efaa97af1826d,1
488d11ca54870db7070c96d1dc422543,0
4890f5789e4c8080cabdb628767c25f3,0
4893be56b13a4534c26dce63040a07e3,0
489701e82822d80865b68d58c41f91ca,0
48987c53e7a981dc7aa20a919b6fa5cd,0
4898ef247f792ca3fd8c9ca0147afb62,1
489f4580147ef082311e7c640c171287,0
48a6efc87213b58f766bd307daf30f88,0
48a800fc20902a0d14fc6f3bdb4d3cc3,1
48b06ddd6932a405b3ba9bbdf2528a63,0
48b327b824c40af94ff9dcde886727f3,1
48b541a4c13a5575db0d61ee4ac968b7,0
48b541a77e79b50a9ba774a21c892494,0
48b7061cb981378329579c460066eb06,0
48b93c5c4916c91dbd79c4573fc5521d,0
48bc7c0aba18e8d2896bb7716b47f32f,0
48bda19240de1ac4421e34f014a94b53,0
48bee3cb0ccab6e28e26d529b08b5245,1
48bff305cf541286a7464de281cad8dc,1
48c19ab9cdb0dc21f6e9a5945a06198f,0
48c46a2c9440f452868c8454ea012d57,0
48c55a7ea2556b3e3b8855480faec5ac,0
48c7f2822cb7d1355db9116fee2c4eb1,1
48cab47e14fc50b7ecd86db83ae97b75,0
48cfd7a0bacf8edf6f60aefff888c7fa,0
48d724f6be20cac64d60d6e69f21be17,0
48dc01174385c6567434caa92f644c40,1
48e16770b9795aad3a79938b7f6b239b,0
48e20e48800a1dd18a7417933db0247f,1
48ea531e1f4ff7548cc385b9313ce669,0
48f1613719c8e86f3273a7b006894e0c,1
48f2e291557f85789049f726d38c69a8,1
48f3ab545dc9ed7890ab832d87a4ddee,1
48f413187ba1e0d0f1ecc97f42d21f00,0
48ffdbbd1995e74cf78061212352cc3b,0
4903db0666a9971303219119ea10f06d,0
4904107e05282112a927d1fc935cae69,0
4904c149b4abd64971b17ef8de7fe8a2,1
4907db5b246c931bccd21258ab6520d9,0
490aa64ff48d4e402133416e501b9839,0
490ea7e796e61af55004d8a2bbc018ac,0
4911997776d6cc008f3af6195cdb4f7a,1
49168aa3e6eded6f12030bce90936926,0
4918f1438f5d821306e017b9d258e070,0
491911a52178d27ae1609d67390d1e9f,1
491df77ec2616e0f98551e10b3790c0e,0
491e5ea3f41fe13b63a81dfd525ddd6f,0
4920c241abed2983a9e8cbfdb94ab507,0
49225d1945c27a20d18694c9e45dc35a,0
4926d6b10d733f168d41c812d155bfb7,0
492805df3840326c4186679faac6e48a,0
492a5f21b92114afc9eec7677d6d43bf,0
492cc2409c3a4d89193bdfac1bd7e3b7,0
492f094a9db022e0133b44dab5dafc1e,0
49329daecd3c0e6619a6001e021ffe27,0
493773513ee9918bc380b8e559987cd2,0
493d49c4d47e69dd3cbfdb98a56ace2d,1
493ec0cccf2aa92109b3c74c2ebeb8c5,0
493efbd6196ff74bc2d3be2a3868d465,1
493f750c1d9775bad1d19c5d7b59db6d,0
49483488369b5a4b398e5a2e36286017,0
494a98582b6510938e10a4c8f9c8880b,1
494ff05c1410f5992eb63e5c6eb7ccfd,1
49507c1619c6d4f378917868cdd02483,0
49522f77e6d412d71b1fccf5368581aa,0
4953c2c755fa08208161dbbd22e94ea9,1
